rotten_id	title	year	mpaa_rating	runtime	release_theater	release_dvd	critics_rating	critics_score	audience_rating	audience_score	reviews_num
770788767	Paul	2011	R	100	2011-03-18	2011-08-09	71	Fresh	61	Upright	196
771224337	Win Win	2011	R	106	2011-03-18	2011-08-23	94	Certified Fresh	85	Upright	166
771202932	Diary of a Wimpy Kid 2: Rodrick Rules	2011	PG	100	2011-03-25	2011-06-21	48	Rotten	63	Upright	96
770805422	Sucker Punch	2011	PG-13	110	2011-03-25	2011-06-28	23	Rotten	47	Spilled	204
771209656	White Irish Drinkers	2010	R	109	2011-03-25	2011-07-12	44	Rotten	72	Upright	34
770858014	Hop	2011	PG	94	2011-04-01	2012-03-23	25	Rotten	53	Spilled	134
771205539	Insidious	2011	PG-13	102	2011-04-01	2011-07-12	66	Fresh	61	Upright	165
771174105	Source Code	2011	PG-13	93	2011-04-01	2011-07-26	92	Certified Fresh	81	Upright	237
771206479	In A Better World	2011	R	113	2011-04-01	2011-08-30	77	Certified Fresh	86	Upright	115
770816664	The King's Speech	2010	PG-13	118	2010-11-26	2011-04-19	94	Certified Fresh	92	Upright	240
771190128	Arthur	2011	PG-13	109	2011-04-08	2011-07-15	26	Rotten	45	Spilled	189
771091481	Hanna	2011	PG-13	111	2011-04-08	2011-09-06	72	Fresh	66	Upright	211
771037147	Soul Surfer	2011	PG	106	2011-04-08	2011-08-02	46	Rotten	77	Upright	101
770815450	Your Highness	2011	R	102	2011-04-08	2011-08-09	27	Rotten	34	Spilled	171
771203826	Meek's Cutoff	2010	PG	104	2011-04-08	2011-08-08	85	Certified Fresh	54	Spilled	124
771194947	The Conspirator	2010	PG-13	122	2011-04-15	2011-08-16	55	Rotten	62	Upright	169
770858015	Rio	2011	G	99	2011-04-15	2011-08-02	72	Fresh	71	Upright	146
770807411	Scream 4	2011	R	103	2011-04-15	2011-10-04	58	Rotten	56	Spilled	173
771033843	Atlas Shrugged: Part I	2011	PG-13	102	2011-04-15	2011-11-08	11	Rotten	71	Upright	46
770783549	Thor	2011	PG-13	115	2011-05-06	2011-09-13	77	Certified Fresh	76	Upright	264
771036678	African Cats	2011	G	89	2011-04-22	2011-10-04	71	Fresh	77	Upright	71
771200179	Tyler Perry's Madea's Big Happy Family	2011	PG-13	152	2011-04-22	2011-08-30	38	Rotten	75	Upright	40
771204250	Water for Elephants	2011	PG-13	120	2011-04-22	2011-11-01	60	Fresh	70	Upright	190
771225487	POM Wonderful Presents: The Greatest Movie Ever Sold	2011	PG-13	88	2011-04-22	2011-08-23	73	Certified Fresh	64	Upright	126
771197495	Incendies	2011	R	130	2011-04-22	2011-09-13	92	Certified Fresh	92	Upright	119
770818475	Dylan Dog: Dead of Night	2011	PG-13	108	2011-04-29	2011-07-26	8	Rotten	29	Spilled	39
770873459	Fast Five	2011	PG-13	131	2011-04-29	2011-10-04	77	Certified Fresh	82	Upright	191
770687008	Hoodwinked Too! Hood vs Evil	2011	PG	86	2011-04-29	2011-08-16	11	Rotten	35	Spilled	64
771205884	Prom	2011	PG	109	2011-04-29	2011-08-30	36	Rotten	40	Spilled	87
771208642	Cave of Forgotten Dreams	2010	G	95	2011-04-29	2011-11-29	95	Certified Fresh	73	Upright	129
771202934	Jumping the Broom	2011	PG-13	112	2011-05-06	2011-08-09	56	Rotten	60	Upright	81
771041146	Something Borrowed	2011	PG-13	112	2011-05-06	2011-08-16	15	Rotten	48	Spilled	114
771188157	The Beaver	2011	PG-13	91	2011-05-06	2011-08-23	60	Fresh	56	Spilled	174
771206377	Hobo With a Shotgun	2011	R	86	2011-05-06	2011-07-05	66	Certified Fresh	58	Spilled	110
771039065	Bridesmaids	2011	R	125	2011-05-13	2011-09-20	90	Certified Fresh	76	Upright	242
770682648	Priest	2011	PG-13	83	2011-05-13	2011-08-16	16	Rotten	46	Spilled	96
771205671	Everything Must Go	2011	R	97	2011-05-13	2011-09-06	75	Certified Fresh	53	Spilled	130
770814817	Hesher	2011	R	105	2011-05-13	2011-09-13	54	Rotten	61	Upright	69
770855546	Pirates of the Caribbean: On Stranger Tides	2011	PG-13	137	2011-05-20	2011-10-18	33	Rotten	55	Spilled	257
771040308	Midnight in Paris	2011	PG-13	94	2011-06-10	2011-12-20	93	Certified Fresh	83	Upright	204
770793166	The Tree of Life	2011	PG-13	139	2011-05-27	2011-10-11	84	Certified Fresh	59	Spilled	254
771041145	X-Men: First Class	2011	PG-13	132	2011-06-03	2011-09-09	87	Certified Fresh	87	Upright	244
771208626	Beautiful Boy	2010	R	100	2011-06-03	2011-10-11	69	Fresh	56	Spilled	59
771208735	Beginners	2011	R	104	2011-06-03	2011-11-15	84	Certified Fresh	77	Upright	149
771210690	The Lion of Judah	2011	PG	87	2011-03-25	2012-03-27	0	Rotten	63	Upright	5
770875099	Submarine	2011	R	97	2011-06-03	2011-10-04	87	Certified Fresh	81	Upright	144
771229930	Judy Moody and the NOT Bummer Summer	2011	PG	91	2011-06-10	2011-10-11	19	Rotten	41	Spilled	82
771041011	Super 8	2011	PG-13	112	2011-06-10	2011-11-22	82	Certified Fresh	75	Upright	270
770677993	Green Lantern	2011	PG-13	113	2011-06-17	2011-10-14	26	Rotten	46	Spilled	227
771217266	Mr. Popper's Penguins	2011	PG	97	2011-06-17	2011-12-06	48	Rotten	54	Spilled	141
771224186	Buck	2011	PG	88	2011-06-17	2011-10-04	89	Certified Fresh	90	Upright	98
771030879	Bad Teacher	2011	R	92	2011-06-24	2011-10-18	44	Rotten	36	Spilled	176
770805427	Cars 2	2011	G	112	2011-06-24	2011-11-01	39	Rotten	51	Spilled	204
771182967	A Better Life	2011	PG-13	98	2011-06-24	2011-10-18	84	Certified Fresh	79	Upright	105
771223136	Transformers: Dark of the Moon	2011	PG-13	154	2011-06-29	2011-09-30	36	Rotten	56	Spilled	246
771199080	Larry Crowne	2011	PG-13	99	2011-07-01	2011-11-15	35	Rotten	41	Spilled	191
771202906	Monte Carlo	2011	PG	109	2011-07-01	2011-10-18	38	Rotten	50	Spilled	92
771253969	Fullmetal Alchemist: The Sacred Star of Milos	2012	Unrated	110	2012-01-20	2012-04-24	85	Fresh	83	Upright	14
771041149	Horrible Bosses	2011	R	106	2011-07-08	2011-10-11	69	Fresh	70	Upright	206
770805419	Zookeeper	2011	PG	101	2011-07-08	2011-10-11	14	Rotten	42	Spilled	127
771041148	Winnie the Pooh	2011	G	73	2011-07-15	2011-10-25	90	Certified Fresh	80	Upright	126
770739679	Captain America: The First Avenger	2011	PG-13	124	2011-07-22	2011-10-25	79	Certified Fresh	73	Upright	220
771208131	Friends With Benefits	2011	R	102	2011-07-22	2011-12-02	70	Fresh	66	Upright	166
771224171	Another Earth	2011	PG-13	92	2011-07-22	2011-11-29	63	Fresh	67	Upright	123
771208752	Sarah's Key	2011	PG-13	111	2011-07-22	2011-11-22	73	Certified Fresh	83	Upright	110
770863875	Cowboys & Aliens	2011	PG-13	119	2011-07-29	2011-12-06	44	Rotten	44	Spilled	236
771203531	Crazy, Stupid, Love.	2011	PG-13	118	2011-07-29	2011-11-01	78	Certified Fresh	77	Upright	202
770672987	The Smurfs	2011	PG	103	2011-07-29	2011-12-02	22	Rotten	44	Spilled	116
771203801	Attack the Block	2011	R	88	2011-07-29	2011-10-25	90	Certified Fresh	74	Upright	155
771035581	The Devil's Double	2011	R	108	2011-07-29	2011-11-22	52	Rotten	66	Upright	115
771225872	The Guard	2011	R	96	2011-07-29	2012-01-03	95	Certified Fresh	81	Upright	121
771041150	The Change-Up	2011	R	113	2011-08-05	2011-11-08	25	Rotten	48	Spilled	149
771225219	Bellflower	2011	R	105	2011-08-05	2011-11-15	74	Certified Fresh	63	Upright	85
771205410	The Whistleblower	2010	R	112	2011-08-05	2012-01-24	74	Certified Fresh	72	Upright	117
771205918	The Help	2011	PG-13	137	2011-08-10	2011-12-06	76	Certified Fresh	89	Upright	201
771202196	Final Destination 5	2011	R	92	2011-08-12	2011-12-27	61	Fresh	52	Spilled	131
771242069	Glee: The 3D Concert Movie	2011	PG	84	2011-08-12	2011-12-20	60	Fresh	65	Upright	91
771041151	30 Minutes or Less	2011	R	83	2011-08-12	2011-11-29	45	Rotten	41	Spilled	157
770782767	Conan the Barbarian	2011	R	112	2011-08-19	2011-11-22	24	Rotten	30	Spilled	141
771028776	Fright Night	2011	R	101	2011-08-19	2011-12-13	72	Certified Fresh	59	Spilled	165
771206468	One Day	2011	PG-13	107	2011-08-19	2011-11-29	36	Rotten	49	Spilled	140
771036679	Spy Kids: All the Time in the World in 4D	2011	PG	89	2011-08-19	2011-11-22	22	Rotten	39	Spilled	58
771205891	Colombiana	2011	PG-13	108	2011-08-26	2011-12-20	27	Rotten	67	Upright	94
770875156	Don't Be Afraid Of The Dark	2010	R	76	2011-08-26	2012-01-03	58	Rotten	34	Spilled	163
771224856	Our Idiot Brother	2011	R	100	2011-08-26	2011-11-29	67	Fresh	52	Spilled	134
771224175	Higher Ground	2011	R	109	2011-08-26	2012-01-09	81	Certified Fresh	63	Upright	86
770815579	The Debt	2011	R	113	2011-08-31	2011-12-06	77	Certified Fresh	66	Upright	174
771219507	Apollo 18	2011	PG-13	88	2011-09-02	2011-12-27	24	Rotten	23	Spilled	72
771208380	Shark Night 3D	2011	PG-13	85	2011-09-02	2012-01-03	17	Rotten	22	Spilled	65
771246678	Seven Days In Utopia	2011	G	99	2011-09-02	2011-11-28	14	Rotten	69	Upright	43
771211554	Bucky Larson: Born to Be a Star	2011	R	96	2011-09-09	2012-01-17	0	Rotten	25	Spilled	36
771041155	Contagion	2011	PG-13	107	2011-09-09	2012-01-03	84	Certified Fresh	62	Upright	237
770857926	Warrior	2011	PG-13	139	2011-09-09	2011-12-20	83	Certified Fresh	92	Upright	174
771242437	Miss Bala	2011	R	113	2012-01-20	2012-02-28	87	Certified Fresh	63	Upright	64
771224338	Drive	2011	R	100	2011-09-16	2012-01-31	93	Certified Fresh	78	Upright	236
771229224	I Don't Know How She Does It	2011	PG-13	89	2011-09-16	2012-01-03	17	Rotten	32	Spilled	111
770858173	Straw Dogs	2011	R	109	2011-09-16	2011-12-20	41	Rotten	34	Spilled	123
9385	The Lion King	1994	G	87	2011-09-16	2003-10-07	90	Certified Fresh	93	Upright	110
771202904	Restless	2011	PG-13	91	2011-09-16	2012-01-24	36	Rotten	49	Spilled	108
771210445	Abduction	2011	PG-13	105	2011-09-23	2012-01-17	4	Rotten	43	Spilled	103
771205892	Dolphin Tale	2011	PG	113	2011-09-23	2011-12-20	82	Certified Fresh	81	Upright	106
771244758	Killer Elite	2011	R	117	2011-09-23	2012-01-10	25	Rotten	43	Spilled	122
771189939	Moneyball	2011	PG-13	133	2011-09-23	2012-01-10	94	Certified Fresh	86	Upright	228
771240268	Once Upon a Time in Anatolia	2011	Unrated	150	2012-01-04	2012-06-26	94	Certified Fresh	73	Upright	72
771225813	We Need to Talk About Kevin	2012	R	112	2012-01-13	2012-05-29	76	Certified Fresh	78	Upright	187
771196014	Courageous	2011	PG-13	129	2011-09-30	2012-01-17	30	Rotten	87	Upright	21
771204354	Dream House	2011	PG-13	92	2011-09-30	2012-01-31	6	Rotten	36	Spilled	83
771234468	50/50	2011	R	100	2011-09-30	2012-01-24	93	Certified Fresh	88	Upright	184
771203532	What's Your Number?	2011	R	106	2011-09-30	2012-01-10	23	Rotten	44	Spilled	113
771164930	Margaret	2011	R	150	2011-09-30	2012-07-10	72	Fresh	48	Spilled	82
771224184	Take Shelter	2011	R	120	2011-09-30	2012-02-14	92	Certified Fresh	81	Upright	152
771234469	The Ides of March	2011	R	102	2011-10-07	2012-01-17	85	Certified Fresh	73	Upright	222
770858177	Real Steel	2011	PG-13	126	2011-10-07	2012-01-24	60	Fresh	73	Upright	215
771205845	The Human Centipede II (Full Sequence)	2011	R	88	2011-10-07	2012-02-14	30	Rotten	24	Spilled	81
771225768	The Big Year	2011	PG	100	2011-10-14	2012-01-31	40	Rotten	40	Spilled	104
770679603	Footloose	2011	PG-13	113	2011-10-14	2012-03-06	70	Fresh	62	Upright	160
771202933	The Thing	2011	R	103	2011-10-14	2012-01-31	35	Rotten	43	Spilled	161
771220874	Johnny English Reborn	2011	PG	101	2011-10-21	2012-02-28	39	Rotten	45	Spilled	88
771220639	Paranormal Activity 3	2011	R	84	2011-10-21	2012-01-24	68	Fresh	52	Spilled	116
771092231	The Three Musketeers	2011	PG-13	110	2011-10-21	2012-03-13	24	Rotten	40	Spilled	93
771225052	Margin Call	2011	R	106	2011-10-21	2011-12-20	88	Certified Fresh	74	Upright	155
771221511	In Time	2011	PG-13	109	2011-10-28	2012-01-31	36	Rotten	51	Spilled	158
770810237	Puss in Boots	2011	PG	90	2011-10-28	2012-02-24	84	Certified Fresh	68	Upright	144
770768030	The Rum Diary	2011	R	120	2011-10-28	2012-02-14	50	Rotten	36	Spilled	164
771207996	Anonymous	2011	PG-13	129	2011-10-28	2012-02-07	47	Rotten	54	Spilled	167
771224180	Like Crazy	2011	PG-13	90	2011-10-28	2012-03-06	73	Certified Fresh	62	Upright	146
771210691	Tower Heist	2011	PG-13	99	2011-11-04	2012-02-21	68	Fresh	49	Spilled	183
771041051	A Very Harold & Kumar Christmas	2011	R	91	2011-11-04	2012-02-07	69	Fresh	59	Spilled	126
771224025	J. Edgar	2011	R	137	2011-11-09	2012-02-21	43	Rotten	45	Spilled	224
771205893	Jack and Jill	2011	PG	93	2011-11-11	2012-03-06	3	Rotten	38	Spilled	105
770806535	Melancholia	2011	R	135	2011-11-11	2012-03-13	77	Certified Fresh	67	Upright	185
771236985	The Descendants	2011	R	115	2011-11-18	2012-03-13	89	Certified Fresh	79	Upright	235
770858176	Happy Feet Two	2011	PG	99	2011-11-18	2012-03-13	46	Rotten	62	Upright	111
771025662	Arthur Christmas	2011	PG	97	2011-11-23	2012-11-06	91	Certified Fresh	77	Upright	142
771041418	Hugo	2011	PG	126	2011-11-23	2012-02-28	94	Certified Fresh	78	Upright	205
771204295	The Muppets	2011	PG	102	2011-11-23	2012-03-20	96	Certified Fresh	80	Upright	211
771203681	A Dangerous Method	2011	R	99	2011-11-23	2012-03-27	78	Certified Fresh	50	Spilled	171
771219504	My Week with Marilyn	2011	R	99	2011-11-23	2012-03-13	84	Certified Fresh	71	Upright	162
771241143	The Artist	2011	PG-13	100	2011-11-25	2012-06-26	98	Certified Fresh	88	Upright	228
771251632	Shame	2011	NC-17	101	2011-12-02	2012-04-17	79	Certified Fresh	75	Upright	199
771105127	New Year's Eve	2011	PG-13	117	2011-12-09	2012-05-01	7	Rotten	46	Spilled	134
771204355	The Sitter	2011	R	81	2011-12-09	2012-03-20	21	Rotten	40	Spilled	110
771223851	Tinker Tailor Soldier Spy	2011	R	128	2011-12-09	2012-03-20	83	Certified Fresh	65	Upright	205
771211544	Young Adult	2011	R	93	2011-12-16	2012-03-13	80	Certified Fresh	49	Spilled	180
771219444	Alvin and the Chipmunks: Chipwrecked	2011	G	90	2011-12-16	2012-03-27	12	Rotten	53	Spilled	79
771201645	Sherlock Holmes: A Game of Shadows	2011	PG-13	128	2011-12-16	2012-06-12	60	Fresh	77	Upright	203
771240424	Carnage	2011	R	80	2011-12-16	2012-03-20	71	Fresh	66	Upright	174
771202144	The Girl with the Dragon Tattoo	2011	R	157	2011-12-20	2012-03-20	86	Certified Fresh	86	Upright	223
770681094	The Adventures of Tintin	2011	PG	107	2011-12-21	2012-03-13	75	Certified Fresh	74	Upright	203
771204403	Albert Nobbs	2011	R	113	2012-01-27	2012-05-15	55	Rotten	48	Spilled	155
771203062	We Bought a Zoo	2011	PG	126	2011-12-23	2012-04-03	66	Fresh	72	Upright	155
771243728	In the Land of Blood and Honey	2011	R	126	2011-12-23	2012-03-27	56	Rotten	48	Spilled	77
771204356	The Darkest Hour	2011	PG-13	89	2011-12-25	2012-04-10	12	Rotten	26	Spilled	60
771041783	War Horse	2011	PG-13	146	2011-12-25	2012-04-03	77	Certified Fresh	74	Upright	214
771247182	Extremely Loud & Incredibly Close	2012	PG-13	129	2012-01-20	2012-03-27	47	Rotten	62	Upright	178
771228631	Pariah	2011	R	87	2011-12-28	2012-04-24	95	Certified Fresh	82	Upright	106
771237246	A Separation	2011	PG-13	123	2011-12-30	2012-08-21	99	Certified Fresh	92	Upright	148
771241349	The Iron Lady	2011	PG-13	104	2012-01-13	2012-04-10	51	Rotten	51	Spilled	210
771237346	The Ballad of Genesis and Lady Jaye	2012	Unrated	72	2012-03-08	2012-10-30	67	Fresh	54	Spilled	28
771249507	Gerhard Richter Painting	2011	Unrated	97	2012-03-14	2012-09-25	93	Fresh	77	Upright	27
771256184	Beneath The Darkness	2012	R	98	2012-01-06	2012-02-28	5	Rotten	16	Spilled	24
771240536	The Devil Inside	2012	R	83	2012-01-06	2012-05-15	6	Rotten	22	Spilled	83
771224339	Contraband	2012	R	109	2012-01-13	2012-04-24	51	Rotten	58	Spilled	158
9980	Beauty and the Beast	1991	G	84	2012-01-13	2002-10-08	93	Certified Fresh	92	Upright	101
771257098	The Divide	2012	R	121	2012-01-13	2012-04-17	26	Rotten	38	Spilled	46
771209622	Joyful Noise	2012	PG-13	118	2012-01-13	2012-05-01	33	Rotten	66	Upright	121
771204667	Coriolanus	2011	R	124	2011-01-13	2012-05-29	93	Certified Fresh	58	Spilled	134
771202905	Haywire	2012	R	93	2012-01-20	2012-05-01	80	Certified Fresh	40	Spilled	181
770808781	Red Tails	2012	PG-13	120	2012-01-20	2012-05-22	40	Rotten	58	Spilled	127
770863877	Underworld Awakening	2012	R	88	2012-01-20	2012-05-08	26	Rotten	62	Upright	70
1967	Wedding Crashers	2005	R	119	2005-07-15	2006-01-03	75	Certified Fresh	70	Upright	182
771251235	The Grey	2012	R	118	2012-01-27	2012-05-15	79	Certified Fresh	61	Upright	190
771241229	Man on a Ledge	2012	PG-13	102	2012-01-27	2012-05-29	32	Rotten	52	Spilled	152
771205887	One for the Money	2012	PG-13	91	2012-01-27	2012-05-15	2	Rotten	43	Spilled	54
771208070	Big Miracle	2012	PG	107	2012-02-03	2012-06-19	74	Fresh	64	Upright	101
24214	The Chronicles of Narnia: The Lion, The Witch and The Wardrobe	2005	PG	139	2005-12-09	2006-04-04	76	Certified Fresh	61	Upright	210
771221353	The Woman in Black	2012	PG-13	94	2012-02-03	2012-05-22	66	Fresh	55	Spilled	176
771042281	Journey 2: The Mysterious Island	2012	PG	94	2012-02-10	2012-06-05	42	Rotten	60	Upright	125
771253814	Rampart	2012	R	107	2012-02-10	2012-05-15	74	Certified Fresh	35	Spilled	141
771218288	Safe House	2012	R	115	2012-02-10	2012-06-05	53	Rotten	64	Upright	179
10008	Star Wars: Episode I - The Phantom Menace	1999	PG	131	1999-05-09	2001-10-16	57	Rotten	61	Upright	194
771218289	The Vow	2012	PG-13	104	2012-02-10	2012-05-08	29	Rotten	63	Upright	127
771201075	Ghost Rider: Spirit of Vengeance	2012	PG-13	95	2012-02-17	2012-06-12	17	Rotten	32	Spilled	113
771206861	This Means War	2012	PG-13	98	2012-02-14	2012-05-22	26	Rotten	58	Spilled	170
771245096	Act of Valor	2012	R	101	2012-02-24	2012-06-05	25	Rotten	73	Upright	131
771242219	Gone	2012	PG-13	94	2012-02-24	2012-05-29	11	Rotten	43	Spilled	65
771243948	Tyler Perry's Good Deeds	2012	PG-13	109	2012-02-24	2012-06-12	31	Rotten	77	Upright	32
771211555	Wanderlust	2012	R	80	2012-02-24	2012-06-19	59	Rotten	40	Spilled	134
770723461	This Is Not a Film	2003	PG	88	2003-02-20	2006-09-12	100	Fresh	53	Spilled	20
771234601	Being Flynn	2012	R	102	2012-03-02	2012-07-10	51	Rotten	42	Spilled	76
771202145	Project X	2012	R	88	2012-03-02	2012-06-19	28	Rotten	61	Upright	130
771256442	Tim and Eric's Billion Dollar Movie	2012	R	94	2012-03-02	2012-05-08	38	Rotten	48	Spilled	70
771222896	Attenberg	2012	Unrated	95	2012-03-09	2012-06-19	80	Certified Fresh	53	Spilled	40
771242344	Footnote	2011	PG	105	2012-03-09	2012-07-24	89	Certified Fresh	71	Upright	86
771217537	Friends With Kids	2012	R	107	2012-03-09	2012-07-17	67	Fresh	50	Spilled	140
770801433	John Carter	2012	PG-13	118	2012-03-09	2012-06-05	51	Rotten	60	Upright	219
771253815	Salmon Fishing in the Yemen	2012	PG-13	112	2012-03-09	2012-07-17	67	Fresh	64	Upright	140
771228633	Silent House	2012	R	88	2012-03-09	2012-07-24	41	Rotten	30	Spilled	128
770810465	A Thousand Words	2012	PG-13	91	2012-03-09	2012-06-26	0	Rotten	48	Spilled	54
770863876	21 Jump Street	2012	R	109	2012-03-16	2012-06-26	85	Certified Fresh	82	Upright	208
771205913	Casa de mi padre	2012	R	84	2012-03-16	2012-07-17	44	Rotten	37	Spilled	101
771190618	The Hunger Games	2012	PG-13	142	2012-03-23	2012-08-18	84	Certified Fresh	81	Upright	275
771258769	October Baby	2012	PG-13	108	2012-03-23	2012-09-11	22	Rotten	81	Upright	37
771253894	The Raid: Redemption	2012	R	100	2012-03-23	2012-08-14	85	Certified Fresh	86	Upright	143
771271497	A Royal Affair	2012	R	137	2012-11-09	2013-03-26	89	Certified Fresh	82	Upright	99
771218243	Goon	2012	R	90	2012-03-30	2012-05-29	82	Certified Fresh	70	Upright	103
771229793	Mirror Mirror	2012	PG	95	2012-03-30	2012-06-26	49	Rotten	45	Spilled	173
771208374	Wrath of the Titans	2012	PG-13	99	2012-03-30	2012-06-26	25	Rotten	49	Spilled	166
771253836	Neil Young Journeys	2012	PG	87	2012-06-29	2012-10-16	88	Certified Fresh	61	Upright	57
22494	Titanic	1997	PG-13	45	2012-04-04	2012-09-10	88	Certified Fresh	69	Upright	169
771241234	American Reunion	2012	R	110	2012-04-06	2012-07-10	44	Rotten	63	Upright	170
771251569	Comic-Con: Episode IV - A Fan's Hope	2012	PG-13	88	2012-04-06	2012-07-10	83	Certified Fresh	81	Upright	54
771249768	Damsels in Distress	2012	PG-13	99	2012-04-06	2012-09-25	75	Certified Fresh	40	Spilled	132
771265646	Keyhole	2012	R	93	2012-04-06	2012-06-18	70	Fresh	39	Spilled	38
771253593	Surviving Progress	2011	G	86	2012-04-06	2012-09-25	75	Fresh	79	Upright	36
771242470	We Have a Pope	2012	Unrated	104	2012-04-06	2012-09-11	62	Fresh	55	Spilled	76
771253439	Monsieur Lazhar	2012	PG-13	94	2012-04-13	2012-08-28	97	Certified Fresh	86	Upright	112
770799721	The Three Stooges	2012	PG	92	2012-04-13	2012-07-17	52	Rotten	49	Spilled	143
770740017	Chimpanzee	2012	G	77	2012-04-20	2012-08-21	74	Certified Fresh	75	Upright	95
771209745	Darling Companion	2012	PG-13	103	2012-04-20	2012-08-28	22	Rotten	30	Spilled	81
771238535	Fightville	2012	Unrated	85	2012-04-20	2012-07-10	59	Rotten	68	Upright	17
771237316	Jesus Henry Christ	2012	PG-13	91	2012-05-04	2012-07-03	24	Rotten	48	Spilled	22
771252920	The Lucky One	2012	PG-13	101	2012-04-20	2012-08-28	20	Rotten	67	Upright	141
771269025	Marley	2012	PG-13	144	2012-04-20	2012-08-07	95	Certified Fresh	90	Upright	100
771241235	Think Like a Man	2012	PG-13	123	2012-04-20	2012-08-28	53	Rotten	80	Upright	96
770740154	Marvel's The Avengers	2012	PG-13	142	2012-05-04	2012-09-25	92	Certified Fresh	91	Upright	301
13475	Payback	1999	R	100	1999-02-05	1999-07-27	54	Rotten	70	Upright	95
771243242	The Five-Year Engagement	2012	R	124	2012-04-27	2012-09-04	63	Fresh	52	Spilled	165
771254142	Headhunters	2012	R	101	2012-04-27	2012-08-28	92	Certified Fresh	85	Upright	93
771228995	The Raven	2012	R	110	2012-04-27	2012-10-09	23	Rotten	46	Spilled	128
771242218	Safe	2012	R	94	2012-04-27	2012-09-04	57	Rotten	60	Upright	108
771224754	Sound of My Voice	2012	R	85	2012-04-27	2012-10-02	75	Certified Fresh	66	Upright	104
771253805	First Position	2011	Unrated	90	2012-05-04	2012-10-30	94	Certified Fresh	84	Upright	70
770783545	Dark Shadows	2012	PG-13	113	2012-05-11	2012-10-02	38	Rotten	46	Spilled	232
771244204	Where Do We Go Now?	2012	PG-13	101	2012-05-11	2012-09-11	52	Rotten	72	Upright	73
771219982	The Dictator	2012	R	83	2012-05-16	2012-08-21	57	Rotten	45	Spilled	210
771303199	De rouille et d'os (Rust and Bone)	2012	R	122	2012-11-23	2013-03-19	82	Certified Fresh	79	Upright	155
770858174	Battleship	2012	PG-13	131	2012-05-18	2012-08-28	34	Rotten	55	Spilled	208
771269777	Beyond The Black Rainbow	2012	R	110	2012-05-18	2012-09-11	46	Rotten	53	Spilled	26
771304937	Crooked Arrows	2012	PG-13	105	2012-05-18	2012-10-23	38	Rotten	64	Upright	26
771242835	What to Expect When You're Expecting	2012	PG-13	109	2012-05-18	2012-09-11	22	Rotten	48	Spilled	132
771269700	Chernobyl Diaries	2012	R	86	2012-05-25	2012-10-16	19	Rotten	29	Spilled	85
771041419	Men in Black III	2012	PG-13	105	2012-05-25	2012-11-30	70	Fresh	71	Upright	227
771242131	Moonrise Kingdom	2012	PG-13	94	2012-05-25	2012-10-16	94	Certified Fresh	86	Upright	223
771242439	Oslo, August 31st	2012	Unrated	95	2012-05-25	2012-09-18	98	Certified Fresh	83	Upright	58
771218292	Snow White and the Huntsman	2012	PG-13	128	2012-06-01	2012-09-11	48	Rotten	52	Spilled	211
771271759	Lola Versus	2012	R	86	2012-06-08	2012-09-11	35	Rotten	31	Spilled	82
771206971	Madagascar 3: Europe's Most Wanted	2012	PG	93	2012-06-08	2012-10-16	79	Certified Fresh	73	Upright	133
771228969	Prometheus	2012	R	123	2012-06-08	2012-10-09	74	Certified Fresh	69	Upright	269
771266240	Safety Not Guaranteed	2012	R	86	2012-06-08	2012-10-30	91	Certified Fresh	81	Upright	137
771237264	Rock of Ages	2012	PG-13	123	2012-06-15	2012-10-09	41	Rotten	55	Spilled	213
771013150	That's My Boy	2012	R	116	2012-06-15	2012-10-16	20	Rotten	53	Spilled	114
771251352	Your Sister's Sister	2012	R	91	2012-06-15	2012-11-06	83	Certified Fresh	66	Upright	134
771240844	Kumare	2012	Unrated	84	2012-06-20	2013-03-11	64	Fresh	84	Upright	22
771210951	Abraham Lincoln: Vampire Hunter	2012	R	105	2012-06-22	2012-10-23	35	Rotten	51	Spilled	182
12866	Braveheart	1995	R	177	1995-05-26	2000-08-29	81	Certified Fresh	85	Upright	53
771266110	The Invisible War	2012	Unrated	97	2012-06-22	2012-10-23	100	Certified Fresh	83	Upright	60
771240265	To Rome with Love	2012	R	112	2012-06-22	2013-01-15	43	Rotten	41	Spilled	164
771265529	Seeking a Friend for the End of the World	2012	R	101	2012-06-22	2012-10-23	56	Rotten	53	Spilled	159
771267232	Beasts of the Southern Wild	2012	PG-13	91	2012-06-27	2012-12-04	86	Certified Fresh	76	Upright	181
771242005	Magic Mike	2012	R	110	2012-06-29	2012-10-23	80	Certified Fresh	61	Upright	193
771272346	People Like Us	2012	PG-13	115	2012-06-29	2012-10-02	55	Rotten	63	Upright	113
771249650	Take This Waltz	2012	R	116	2012-06-29	2012-10-23	77	Certified Fresh	57	Spilled	131
771236465	Ted	2012	R	115	2012-06-29	2012-12-11	68	Fresh	74	Upright	203
771253877	Union Square	2012	R	80	2012-07-13	2013-03-25	63	Fresh	33	Spilled	27
771267229	Ai Weiwei: Never Sorry	2012	R	91	2012-07-27	2012-12-03	97	Certified Fresh	88	Upright	81
771260576	Diana Vreeland: The Eye Has To Travel	2012	PG-13	92	2012-09-21	2013-02-04	94	Certified Fresh	76	Upright	66
770771659	The Amazing Spider-Man	2012	PG-13	136	2012-07-03	2012-11-09	73	Certified Fresh	77	Upright	283
